,totalCalls,utilization,expectNJobs,expectNQueue,expectedWaiting,expectedTotal,totalComplete,totalAssigned,totalUnreachable,rateUnreachable,expectReach,totalHigh,totalCompleteHigh,totalAssignedHigh,expectReachHigh,totalUnreachableHigh,expectWaitingHigh,expectTotalHigh,rateUnreachableHigh,totalLow,totalCompleteLow,totalAssignedLow,expectReachLow,totalUnreachableLow,expectWaitingLow,expectTotalLow,rateUnreachableLow
0,4984,0.8444045330765232,7.255533127299899,2.1891059288407604,9.0386352764077,29.37682403882582,4974,4979,2331,0.46769662921348315,12.385366495950247,1208,1208,1207,12.216859914701411,578,8.817580809480608,29.00240184968663,0.478476821192053,3776,3766,3772,12.43936011667932,1753,9.109541754381125,29.49692547389756,0.4642478813559322
1,4997,0.8399944531264025,7.283111469078894,2.2431447503204787,9.215895363622419,29.39086119738567,4994,4996,2310,0.4622773664198519,12.522505772827744,1272,1271,1272,12.69829544996022,606,9.400567782647919,29.795018719784682,0.47641509433962265,3725,3723,3724,12.462524919234351,1704,9.152849796987603,29.252885314772413,0.4574496644295302
2,5044,0.8561892641391856,8.011564812225304,2.8744292273901904,11.64829388820124,32.032380951323404,5042,5042,2716,0.5384615384615384,14.97502474834316,1236,1236,1235,14.946961529473551,664,11.538829238117911,31.97273931151345,0.5372168284789643,3808,3806,3807,14.984135895840618,2052,11.683842576457412,32.05174959735733,0.5388655462184874
3,5009,0.8490070812730505,7.135331294452754,2.041288806814451,8.427595159379562,28.733722741752484,5004,5008,2334,0.46596126971451385,11.77106045401948,1222,1220,1222,11.933294465082247,580,8.619253358506553,28.27818328728479,0.4746317512274959,3787,3784,3786,11.718696491653208,1754,8.365802611035235,28.880593284683396,0.46316345392130975
4,4981,0.8349095979692095,6.7515695722721984,1.742111984456941,7.231551681467591,27.334724771119745,4969,4974,2063,0.41417386067054807,10.559690001308589,1297,1295,1296,10.808278062464678,552,7.511222044194675,27.542153944484102,0.425597532767926,3684,3674,3678,10.472119974872523,1511,7.13297434893314,27.261610786496224,0.41015200868621066
5,5065,0.8569260638947194,8.130715758036219,2.9891593746679033,12.15405763125998,32.491759321419124,5042,5047,2552,0.5038499506416585,15.496175018927897,1296,1285,1288,15.75443266995022,663,12.451158713887796,33.095925604655896,0.5115740740740741,3769,3757,3759,15.407684501631607,1889,12.052440678591164,32.28511740660431,0.5011939506500398
6,5039,0.8489901668495982,7.1580457368547785,2.0641047357571893,8.45999176371814,28.647764082734714,5032,5037,2337,0.4637824965270887,11.795703034029925,1240,1239,1239,11.715490804747402,574,8.36099862800545,28.379413317157432,0.4629032258064516,3799,3793,3798,11.821898231372648,1763,8.492328303435519,28.735422031205655,0.4640694919715715
7,5154,0.8752809055083287,8.969802850842195,3.7181174177922225,14.716684915152795,35.189263522845586,5134,5139,2919,0.5663562281722934,18.086823794934784,1355,1349,1350,18.278325061025036,780,14.890495884076186,35.1644766454696,0.5756457564575646,3799,3785,3789,18.01854239865927,2139,14.654737491882612,35.19809773620893,0.5630429060279021
8,4962,0.8366968937691084,7.36339863151107,2.34321726889642,9.721568166612682,29.950761221957546,4949,4954,2274,0.45828295042321643,12.996122351938771,1293,1290,1292,13.258840055746091,591,9.97847306683259,30.638351392648744,0.45707656612529,3669,3659,3662,12.903432217225756,1683,9.630994971399868,29.708347633493027,0.45870809484873265
9,5218,0.8968979259741586,9.228530903689729,3.847143347844777,15.023890536834944,35.7543062048741,5193,5198,3258,0.6243771559984669,18.470437517404044,1317,1308,1308,18.740934298735667,838,15.295447869242006,36.20540907344471,0.636294608959757,3901,3885,3890,18.379507219284857,2420,14.932462739978206,35.60242910008893,0.6203537554473212
