priority,subregion,arrival_time,assigned_time,reach_patient,finish_onsite,reach_hospital,finish,waiting_time,total_time
0.0,5.0,0.0,0.0,1.4951169043067183,7.773511269904009,10.600821054306907,13.06370992472092,0.0,13.06370992472092
0.0,1.0,2.2562650819553967,2.2562650819553967,2.492721443655278,10.26232032893081,11.692530633897597,14.13189233416323,0.0,11.875627252207833
1.0,3.0,5.858791438718546,5.858791438718546,7.636736062853271,27.8465813423155,28.290858940402998,30.73436408951506,0.0,24.875572650796514
1.0,2.0,8.674186936247407,8.674186936247407,9.844006989971819,9.965368145491741,11.017770313989551,13.506273236933643,0.0,4.832086300686235
0.0,3.0,11.558732603753944,11.558732603753944,13.485758865732782,27.388436559164532,27.648796154476702,30.045259063923506,0.0,18.486526460169564
0.0,2.0,14.421759110050624,14.421759110050624,16.926448378536215,17.51897117208356,20.579215996124706,23.059222742762625,0.0,8.637463632712
0.0,4.0,16.304002033966587,16.304002033966587,18.87061641720842,35.414017974022315,37.98063235726415,40.41985839551715,0.0,24.115856361550566
0.0,3.0,16.461420937672756,16.461420937672756,19.29994965512907,22.396920662688125,25.791004935699995,28.144457610852545,0.0,11.683036673179789
0.0,4.0,17.56143283050098,17.56143283050098,19.5187312609177,26.88425348690923,27.909552790279545,30.368637316279404,0.0,12.807204485778424
0.0,5.0,18.516957053396414,23.059222742762625,26.24886069762367,47.5077590932264,48.47517482586522,50.88387222671783,4.542265689366211,32.366915173321416
0.0,4.0,21.95595320083227,30.368637316279404,34.33444345348116,40.90445569480717,44.87026183200892,47.34502183271181,8.412684115447135,25.38906863187954
0.0,0.0,26.499257612082673,30.73436408951506,33.958134773248695,34.91113996954482,38.13491065327845,40.472936405392666,4.235106477432389,13.973678793309993
0.0,2.0,26.82545080143988,28.144457610852545,30.540572268890507,62.06518688447037,64.46130154250834,67.05883762903848,1.319006809412663,40.23338682759859
1.0,2.0,28.2718699483168,30.045259063923506,31.303672910408544,37.33662985085235,38.59504369733738,40.98056273066397,1.7733891156067045,12.708692782347168
0.0,5.0,38.2433841368858,40.41985839551715,42.7904076495581,46.63442787878076,49.00497713282171,51.31516300414426,2.1764742586313517,13.071778867258459
1.0,4.0,40.060963966670464,40.472936405392666,47.31606275843279,67.89189775613832,72.51280188695623,74.91917755561946,0.41197243872220213,34.85821358894899
0.0,5.0,42.17825946798037,47.34502183271181,48.75724801217981,71.27730339346738,72.68952957293538,75.07527606108557,5.16676236473144,32.89701659310521
0.0,0.0,49.999492372632076,49.999492372632076,55.983306129649776,66.73015351093893,71.04730060128996,73.47101618109545,0.0,23.471523808463374
0.0,4.0,58.243631601884196,58.243631601884196,60.45301654349887,78.92614612357556,79.21633324954932,81.68972684467953,0.0,23.44609524279533
0.0,2.0,64.47423349945743,64.47423349945743,65.93501382870886,67.98368870792521,69.97663334778507,72.46649257148604,0.0,7.992259072028617
1.0,0.0,65.77325728434623,72.46649257148604,76.12557203076703,85.99486267180723,89.65394213108821,92.07449614001207,6.693235287139814,26.301238855665844
0.0,1.0,66.33924859064176,67.05883762903848,69.9618900544873,79.07648643123748,81.9795388566863,84.47887900264153,0.7195890383967196,18.139630411999775
0.0,3.0,72.84899780668535,73.47101618109545,75.33571193402581,104.58169908260129,106.44639483553165,108.95711320124263,0.6220183744101035,36.10811539455729
0.0,2.0,74.66933204255736,74.91917755561946,76.99567535898042,83.77030482411158,85.84680262747254,88.21987135112268,0.24984551306209823,13.55053930856532
0.0,1.0,74.86599940009272,75.07527606108557,79.40995289572163,83.92025168325644,86.03270629567027,88.47481013984117,0.20927666099285602,13.60881073974845
0.0,2.0,82.83945876061131,84.47887900264153,87.06266910916145,94.20243435699375,94.66119836327745,96.89774132057312,1.6394202420302264,14.05828255996181
0.0,3.0,85.2259275494197,85.2259275494197,87.1274980604676,114.42210080036904,114.94269846343995,117.38217874448364,0.0,32.156251195063945
0.0,1.0,94.26897182939922,94.26897182939922,98.72826911450859,99.0424556258029,103.50175291091227,105.79755789225294,0.0,11.52858606285372
0.0,4.0,95.00935814049383,95.00935814049383,98.11905217048187,104.48624450765818,107.04038298209066,109.4333171780225,0.0,14.423959037528675
1.0,0.0,109.51996006607409,109.51996006607409,109.95142385504248,126.36702056975258,128.0235352005402,130.23571814755246,0.0,20.71575808147837
0.0,1.0,111.99451943702545,111.99451943702545,114.4619495899284,130.00181205476835,133.2213393884399,135.66629236343053,0.0,23.671772926405083
0.0,3.0,113.56348251928398,113.56348251928398,115.24402527566572,115.98327803734216,118.21937634927946,120.57513564264696,0.0,7.011653123362976
1.0,3.0,118.5721423062017,118.5721423062017,119.70257840550175,121.80463454976449,122.89642067268665,125.20007006700153,0.0,6.627927760799835
0.0,1.0,119.70732601952115,119.70732601952115,126.67011216075853,130.3486432825289,135.08920720154407,137.57708403827405,0.0,17.869758018752904
0.0,1.0,121.34356668079386,121.34356668079386,127.24243774358924,134.8310485986455,136.841030772552,139.19101094078886,0.0,17.847444259995
0.0,5.0,124.49979657880978,124.49979657880978,125.78281557197614,146.09342752458616,147.05005977153166,149.37957881241786,0.0,24.879782233608083
0.0,4.0,124.6075050923432,125.20007006700153,128.87673448466737,132.63774766761048,136.3144120852763,138.70532019017597,0.5925649746583304,14.097815097832765
0.0,4.0,132.0571576154764,132.0571576154764,136.98407156501491,138.7252939152384,141.98554119811024,144.52166356358228,0.0,12.46450594810588
1.0,5.0,133.26581478213413,135.66629236343053,139.26519130305536,142.2061235572369,143.5828002746395,145.8681129381028,2.4004775812964,12.602298155968668
