,totalCalls,utilization,expectNJobs,expectNQueue,expectedWaiting,expectedTotal,totalComplete,totalAssigned,totalUnreachable,rateUnreachable,expectReach,totalHigh,totalCompleteHigh,totalAssignedHigh,expectReachHigh,totalUnreachableHigh,expectWaitingHigh,expectTotalHigh,rateUnreachableHigh,totalLow,totalCompleteLow,totalAssignedLow,expectReachLow,totalUnreachableLow,expectWaitingLow,expectTotalLow,rateUnreachableLow
0,5033,0.839908479053766,6.920576609234313,1.881125734911717,7.741973621563865,27.77694279775858,5021,5024,1887,0.3749254917544208,11.061538303508124,1255,1252,1254,5.506939817219299,189,2.1937953148473532,22.093553232767405,0.150597609561753,3778,3769,3770,12.909142150141063,1698,9.584987482006706,29.664871621151775,0.4494441503440974
1,5050,0.8537169724577242,7.311666265673188,2.189364430926843,8.84985424665239,29.186205615943123,5031,5036,2034,0.4027722772277228,12.211389801751386,1276,1272,1274,5.6829552358757365,213,2.3787628224341715,22.833497373375227,0.1669278996865204,3774,3759,3762,14.421654387700249,1821,11.039593084536286,31.335885021249425,0.4825119236883943
2,4972,0.8386597197579669,7.433954517341926,2.401996198794124,9.943221193376168,30.18614397433683,4962,4966,2045,0.41130329847144004,13.241963570789409,1260,1260,1260,5.671524484183432,214,2.3108411217990725,23.017881087222193,0.16984126984126985,3712,3702,3706,15.81513682385753,1831,12.540951849828662,32.6259093005833,0.4932650862068966
3,5051,0.8623633729871241,7.464620126388837,2.2904398884660924,9.299569927064805,29.813602149471645,5043,5048,2215,0.43852702435161356,12.624058157772291,1240,1235,1239,5.774446485276262,208,2.427102687628672,23.01581624370941,0.16774193548387098,3811,3808,3809,14.85153030008793,2007,11.528429444056304,32.01824122342553,0.5266334295460509
4,5111,0.8641022858286144,7.676104117803396,2.4914904028317095,10.01913678772482,30.30502338580896,5103,5108,2196,0.4296615143807474,13.379490246429377,1273,1270,1272,5.765991560532939,223,2.4078990747510236,22.150571101512813,0.17517674783974863,3838,3833,3836,15.904091479083252,1973,12.540992226148175,33.00686382438347,0.5140698280354351
5,5051,0.8402162815045348,7.362862270297617,2.3215645812704078,9.41751000138642,29.428581612535957,5035,5040,2100,0.4157592555929519,12.748281265834635,1230,1230,1230,5.597638028556867,183,2.2626614812994146,22.73456822105041,0.14878048780487804,3821,3805,3810,15.05615090158684,1917,11.730378248352784,31.5924808166167,0.5017011253598535
6,4990,0.8485457217903235,7.140553138704108,2.049278807962168,8.47981486421357,28.86645768463473,4984,4987,1964,0.3935871743486974,11.839827724609085,1243,1242,1241,5.581948843769713,192,2.2070303037329078,22.844785037478566,0.15446500402252614,3747,3742,3746,13.914650354081186,1772,10.56180268466172,30.8650994344391,0.4729116626634641
7,5072,0.8611576367601934,7.618076347191154,2.4511305266299943,9.949201553899753,30.324604277542658,5062,5066,2186,0.430993690851735,13.308904630147497,1191,1190,1190,5.806458761404052,200,2.4136745866379976,22.771970420407825,0.16792611251049538,3881,3872,3876,15.614817670063223,1986,12.26513055468526,32.64579081937903,0.5117237825302757
8,5046,0.8502794028406561,7.696339314824137,2.5946628977802004,10.551730815352062,30.93076705541318,5007,5012,2087,0.41359492667459374,13.899538296939479,1316,1307,1310,5.85976369164889,237,2.466893489100255,22.6931769289518,0.18009118541033434,3730,3700,3702,16.74093931929022,1850,13.407644973571283,33.84064010819292,0.4959785522788204
9,5094,0.8584926495368298,8.281819832666669,3.1308639354456895,12.605082219488512,32.93495025724472,5062,5067,2198,0.4314880251276011,15.936278869430545,1310,1302,1304,5.87719826665901,231,2.568296258721245,22.199269092123195,0.1763358778625954,3784,3760,3763,19.42207241341515,1967,16.08058629420101,36.65246538410329,0.5198202959830867
